word,topicid,topicval
scienc,"[19, 1, 10, 9, 24, 11, 2, 3, 4, 5, 6, 7, 8, 12, 23, 13, 14, 15, 16, 17, 18, 20, 21, 22, 0]","[1.0, 1.0964501500674868e-204, 8.7680032293307734e-297, 2.5458518620527544e-310, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
algorithm,"[12, 1, 9, 10, 20, 15, 5, 13, 0, 4, 17, 23, 3, 16, 14, 11, 18, 19, 8, 7, 6, 21, 2, 22, 24]","[1.0, 2.2292482907893475e-43, 1.1675105647899952e-45, 2.4233147503099007e-51, 7.1117597420427182e-53, 2.043284720236906e-57, 5.782702247248857e-83, 8.2976493838798189e-97, 8.4583643407217412e-101, 1.2136513566033544e-102, 5.6046584257709781e-151, 3.4786041711287276e-200, 3.0334731026442626e-224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
father,"[15, 5, 9, 0, 1, 17, 20, 10, 23, 3, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999772870751, 2.2643249726163631e-09, 6.971190455270299e-12, 4.6264459359087366e-16, 8.7321243262469211e-17, 1.2071502928278863e-35, 7.7925479434126521e-41, 4.8131310020609892e-44, 1.6554473801134551e-44, 7.6735428111762924e-67, 1.1589371287877069e-67, 9.8043983391638193e-81, 9.5692971297026867e-114, 1.9308980009438777e-262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
artifici,"[15, 1, 5, 9, 0, 17, 23, 10, 20, 3, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[1.0, 3.2229147460805737e-17, 3.9852402423519187e-19, 2.6543418311777348e-21, 2.2532249028027944e-23, 2.0763530943499855e-30, 6.0617069909242104e-41, 3.7892932492870459e-45, 1.166667950338311e-46, 1.8974491191546812e-64, 2.7763689422028405e-84, 4.2786599785869242e-105, 5.2207470163611688e-148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
intellig,"[0, 23, 17, 3, 5, 15, 9, 1, 20, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999512495407139, 4.8446187182152858e-06, 2.2036791270120207e-08, 8.390406132825726e-09, 4.2891409655963952e-20, 3.3703081045310312e-23, 2.6666343265637661e-36, 8.6389574802714013e-58, 1.7044313304038859e-74, 2.2043996107464511e-90, 1.1500856201462062e-90, 2.7571430539894151e-91, 5.9274127939085245e-116, 6.4677353702270392e-162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
world,"[13, 10, 1, 20, 9, 4, 15, 5, 0, 2, 3, 6, 7, 8, 24, 11, 23, 14, 16, 17, 18, 19, 21, 22, 12]","[1.0, 2.1313068844875962e-77, 1.1234670569836252e-91, 3.5189942133665261e-128, 9.781587813174727e-137, 3.3474061989096769e-212, 7.7234120320550464e-217, 8.7029203891813904e-260, 9.6802161407053067e-264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
war,"[9, 1, 15, 5, 0, 20, 10, 17, 23, 13, 4, 3, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.9999999999986926, 1.2838833766288332e-12, 1.7645980135388025e-19, 2.3262921079958379e-25, 2.0343788262566709e-33, 9.7322314462687691e-37, 2.3468170465191742e-44, 1.1613703774156583e-50, 1.2079474069177831e-59, 1.3742856427482448e-66, 1.958071856049737e-89, 4.7294789117709683e-93, 7.8039789684249921e-115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
govern,"[5, 0, 15, 9, 17, 23, 1, 3, 20, 10, 4, 13, 12, 11, 22, 18, 14, 16, 8, 7, 6, 19, 21, 2, 24]","[0.99906609050409523, 0.00093085735904458345, 3.052136851515012e-06, 1.8999953744098483e-14, 1.4291838000889656e-16, 1.5486868800921065e-18, 2.8083525021849317e-20, 3.5828384808997599e-35, 1.4176508597281967e-37, 2.0992924911036691e-39, 3.7204397916382731e-70, 1.7850232663868724e-75, 1.3652692644877822e-116, 5.2213901613457958e-145, 9.1640997059722212e-227, 1.2380833871918981e-283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
school,"[0, 17, 23, 5, 3, 15, 9, 1, 20, 10, 13, 4, 12, 11, 22, 18, 14, 16, 8, 7, 6, 19, 21, 2, 24]","[0.99989203453915232, 0.00010712201747651376, 8.434345658081541e-07, 8.7866089826042868e-12, 1.7006556363317267e-15, 9.6044706129869618e-16, 6.7410724191793012e-37, 3.8217816010909733e-40, 4.0419514851028104e-65, 3.603009612859702e-66, 9.1453304356361358e-78, 1.0385856942532383e-84, 1.478830389900656e-109, 1.4251450327963546e-158, 3.1484141815169635e-268, 1.5628897442210125e-282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
gc,"[23, 3, 17, 0, 5, 15, 9, 1, 10, 20, 4, 12, 13, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99996842536555253, 2.6304318452363584e-05, 5.2300012865161121e-06, 4.0314704010136753e-08, 7.1333208550450934e-29, 1.8981689907509762e-38, 3.83813117495925e-65, 3.3639756301550085e-68, 1.3041467651426108e-97, 5.8379021473501301e-99, 1.6566990701930425e-113, 4.4348795131069763e-128, 4.1605670573693811e-131, 1.5402614881135397e-148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
park,"[1, 20, 9, 15, 10, 5, 0, 13, 17, 4, 23, 3, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[1.0, 8.4347783676941948e-22, 1.6343665500206873e-26, 1.0736469749409438e-43, 3.0256885227159854e-45, 7.0815989472322367e-54, 1.2410723286912768e-55, 1.0342453981442453e-74, 3.0483470921109152e-87, 2.5337419308418735e-95, 8.4096660365074118e-104, 2.2701851317148606e-142, 3.3672423891047197e-147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
britain,"[17, 0, 23, 3, 5, 15, 9, 1, 10, 20, 4, 13, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99947845252745771, 0.00036714670931635023, 0.00015439906282218373, 1.7003726109185758e-09, 4.7434718416794857e-14, 9.3508802951924469e-23, 1.101825802656222e-38, 8.2147467346497301e-56, 1.5316880628562872e-70, 2.8591925430363574e-77, 1.3257509758896501e-85, 1.5410825712334327e-106, 1.898808896093134e-132, 6.2447748806163309e-169, 2.4223940582357372e-300, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
centr,"[15, 5, 0, 9, 1, 17, 23, 20, 10, 3, 13, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99999965344545994, 3.4655326135652333e-07, 1.2880106470222183e-12, 2.0506149237316309e-17, 1.8053006269959131e-21, 4.4727359710340165e-23, 4.2979202934021026e-30, 4.8839778076789144e-38, 4.8349796220859744e-40, 4.101441868769595e-46, 3.6390450805584203e-65, 3.7852372652872356e-81, 1.4315742586603828e-110, 4.0025252786726436e-184, 2.0111777806752337e-296, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ultra,"[23, 3, 17, 0, 5, 15, 9, 1, 10, 4, 20, 13, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99987594153614556, 0.00012402207613623772, 3.6387723436657947e-08, 1.979763336937768e-14, 1.8050359093262927e-28, 4.5318470956324945e-45, 9.3980009075962639e-60, 9.0875133084070744e-78, 3.198790418936526e-96, 8.3027422149025113e-98, 8.7656121877441732e-100, 3.0627784858569033e-105, 4.5288476199931494e-150, 7.7683172477350679e-171, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
section,"[1, 9, 10, 20, 15, 5, 0, 13, 17, 4, 23, 3, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[1.0, 8.182454420659596e-15, 2.1155284010659907e-21, 1.0374140780582057e-25, 6.5492248403603094e-27, 1.1814676669455083e-44, 3.1679487450207502e-45, 2.7744227450766738e-53, 1.0923730537778387e-67, 2.2598546076681922e-72, 1.2776527693036717e-91, 9.9150867713746866e-115, 1.7636026156133857e-159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
devis,"[11, 3, 21, 2, 23, 14, 24, 8, 17, 7, 6, 16, 0, 19, 18, 22, 5, 12, 15, 4, 13, 9, 10, 1, 20]","[1.0, 3.8587951977822958e-45, 1.0895080983098445e-49, 1.0447181467825393e-49, 4.4279589806278994e-51, 1.4596049765933827e-51, 4.1719244972945746e-53, 1.1107230724235014e-58, 7.4128936400505645e-61, 3.7218347803467932e-62, 4.3484707743279392e-67, 2.1048607796944897e-67, 3.2142582165748242e-70, 1.3705355811510938e-86, 7.4736258302227036e-93, 8.0082371805366967e-98, 6.7185006257914066e-102, 9.3974849288313149e-120, 5.7007147593665242e-123, 8.7275573704671923e-135, 8.8600082954562793e-136, 4.331980478425946e-140, 4.0615543801491828e-151, 1.5112919604746195e-155, 9.1858424972186229e-162]"
techniqu,"[12, 10, 1, 20, 9, 15, 13, 4, 0, 5, 17, 23, 3, 16, 14, 11, 18, 19, 8, 7, 6, 21, 2, 22, 24]","[1.0, 1.3765920907237519e-25, 4.6550850948259894e-26, 1.8993197851149578e-30, 2.4769703199226346e-36, 7.0156882548310776e-53, 8.194736138246042e-61, 2.3295880023813593e-63, 2.8500354437873247e-95, 1.2950457778811762e-95, 7.8174294509699546e-147, 7.0031700178155777e-176, 8.6200496575302575e-218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
break,"[20, 1, 9, 10, 15, 4, 5, 0, 13, 17, 12, 23, 3, 14, 11, 16, 18, 8, 7, 6, 19, 21, 2, 22, 24]","[0.99999999999840838, 1.5850674242819688e-12, 2.0075999412828852e-24, 7.8512051252014811e-29, 5.0759685304773549e-40, 1.3250593148157801e-65, 2.352771682442163e-66, 6.6603915748416051e-69, 4.3583436254505269e-69, 1.268592650785175e-104, 1.3043385210492196e-122, 4.841378507958715e-129, 2.5000288638732827e-162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
pre,"[0, 17, 5, 23, 15, 3, 9, 1, 10, 20, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999961750063, 3.215841548951458e-10, 5.996588095923307e-11, 9.7552880386824379e-13, 6.5665026900144716e-18, 9.8033456094746557e-19, 1.3705119185328467e-26, 7.9393603091097596e-44, 2.4240349127774494e-53, 5.8908425539402156e-60, 2.7277573425305245e-101, 7.8730341351564956e-110, 5.3769213198120138e-172, 9.8625389515492944e-208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
bomb,"[17, 0, 23, 5, 3, 15, 9, 1, 20, 10, 4, 13, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99999998985083494, 1.0145555875919359e-08, 3.0880483855865033e-12, 5.3723653321691085e-13, 4.5453436470114809e-15, 8.3862605440760431e-25, 1.407031408366109e-42, 3.1917714367536041e-54, 8.6293243205121196e-77, 2.8707769202418626e-78, 1.3057744864906189e-95, 3.5210024996774337e-116, 7.4073808905379698e-166, 1.2126520346102586e-222, 6.6204796542727037e-322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
method,"[12, 10, 1, 20, 4, 13, 9, 15, 5, 0, 17, 23, 14, 16, 11, 18, 8, 7, 6, 19, 21, 3, 2, 22, 24]","[1.0, 4.2514016968403407e-30, 1.4776519763303811e-46, 8.5365929519252385e-50, 1.1105422734482167e-71, 3.8419114763368593e-75, 3.0356769453073199e-80, 1.3149861852837618e-107, 2.8369381786784718e-154, 1.4694906476694773e-168, 2.9592380955437243e-242, 1.0498023802064976e-291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
could,"[13, 10, 20, 1, 9, 4, 15, 12, 0, 5, 17, 23, 3, 16, 14, 11, 18, 19, 8, 7, 6, 21, 2, 22, 24]","[0.99999999999965894, 3.4172069991569183e-13, 8.8098585048422523e-19, 1.2570542340142256e-34, 5.1866136230893208e-63, 7.7697636585553124e-66, 5.2564772799240764e-111, 1.1548043709861905e-122, 1.3603161073468131e-151, 1.4151824459123292e-161, 2.533345840784915e-209, 2.4292139882379813e-241, 1.6431606297141331e-315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
crack,"[0, 17, 5, 23, 3, 15, 9, 1, 20, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[1.0, 2.299050269155222e-26, 8.9895495190135252e-27, 1.0762555709831486e-28, 2.2070779619807015e-29, 4.1466125178189008e-35, 2.2271021118220144e-59, 3.2602006175056568e-79, 2.3806583671449516e-84, 2.0158536559262987e-96, 9.8726200749472083e-106, 3.8907020245729527e-117, 2.759293860390212e-184, 4.1614603578043519e-198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
crucial,"[0, 17, 23, 5, 3, 15, 9, 1, 10, 20, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999997490317616, 2.2297935808324314e-08, 2.5902201236436147e-09, 2.0859238342497413e-10, 4.8943780821348285e-14, 2.2466274306358928e-23, 2.2141166782549874e-32, 2.9616808045445344e-43, 2.4814718091460447e-55, 6.3771177839574841e-74, 9.6837590765776987e-81, 6.1776870421782163e-105, 7.349691705318472e-106, 2.4222040961640887e-177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
engag,"[3, 23, 17, 0, 5, 15, 9, 1, 10, 13, 4, 20, 11, 12, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999895363445324, 1.0463653628772212e-06, 2.0912956629710893e-13, 3.6943391215231319e-19, 1.1130515055245051e-37, 4.6415558076637542e-54, 1.2705488937241426e-68, 4.0688400726837173e-91, 8.7535764319173363e-100, 1.657531186698026e-103, 3.2503880459068241e-104, 1.9663410154204841e-106, 1.381136428659653e-143, 5.6545472109082859e-164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
atlant,"[0, 17, 23, 5, 3, 15, 9, 1, 20, 10, 4, 13, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999929956642941, 6.9822959976305403e-07, 2.1581302762070992e-09, 4.5828682134592632e-11, 1.1076076929493023e-16, 1.1033378122020421e-17, 2.4061657063699824e-43, 3.7684768147292275e-51, 1.9015147197575346e-57, 3.6285474555842897e-68, 9.9606844363326919e-86, 2.5852889476631895e-94, 2.1751503016859665e-163, 1.0907410828547682e-188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
win,"[17, 23, 3, 0, 5, 15, 9, 1, 20, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99998864065264625, 1.1353885626926186e-05, 4.5097049380683793e-09, 9.5202588449496575e-10, 9.3601810289284283e-20, 6.3592493897290294e-27, 2.2848995574223248e-46, 1.6078888230929534e-58, 4.7446902470380235e-69, 8.0013675603313502e-83, 2.8810910405570015e-96, 1.1079836486025371e-129, 1.3636806042892843e-134, 6.2933967430403892e-196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
difficult,"[9, 15, 1, 5, 0, 20, 17, 10, 23, 13, 4, 3, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99686718538309649, 0.0031326095933209962, 2.050235594529053e-07, 1.8932347130167197e-14, 6.9572672770115429e-17, 8.5906032021712904e-28, 3.6977037194387886e-32, 2.6603928258798031e-34, 2.0694459958504893e-46, 6.1636290187204789e-51, 2.7076485527066438e-51, 3.8316940303845448e-66, 2.7607244619241129e-120, 6.9556179885689678e-205, 3.424554295586809e-315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
estim,"[20, 1, 10, 9, 13, 15, 4, 5, 0, 17, 23, 12, 14, 11, 16, 18, 8, 7, 6, 19, 21, 3, 2, 22, 24]","[1.0, 1.0506397312950029e-24, 2.6115283500727887e-27, 6.9649212110519072e-32, 1.0909509903898145e-64, 1.0002353852719226e-65, 2.24909004539405e-86, 1.474486862242724e-88, 3.1480056683555182e-99, 1.482040512949625e-187, 9.7935577452445863e-220, 1.3915729602084568e-278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
europ,"[9, 15, 1, 5, 0, 20, 10, 17, 23, 4, 13, 3, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999948926188, 5.1072193464995837e-10, 4.3408047977427035e-15, 6.5453760663688886e-16, 5.3790088461307246e-16, 6.4965601724961061e-24, 1.2953791584607986e-31, 3.1274130313310554e-35, 7.5638625435955907e-50, 9.9737740175209504e-69, 2.0600416906081025e-70, 6.4240634518567952e-72, 7.0812084796383549e-147, 3.6175035889154554e-254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
save,"[3, 23, 17, 0, 5, 15, 9, 1, 20, 10, 13, 11, 4, 12, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99998441586719122, 1.5547956718600124e-05, 3.6176085765251152e-08, 6.5378242705046308e-17, 4.4489931313290792e-34, 1.2036837900803298e-38, 3.0396156482006032e-67, 3.5089554232687295e-81, 6.3260812715932164e-89, 1.3120641234906204e-95, 1.1248302074864325e-97, 1.1917339402868368e-118, 4.7801142602233691e-139, 4.6775859555345444e-168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
live,"[13, 1, 10, 20, 9, 15, 4, 0, 5, 2, 3, 6, 7, 8, 24, 11, 23, 14, 16, 17, 18, 19, 21, 22, 12]","[1.0, 2.7475229623201529e-49, 8.6688192171079764e-60, 2.0024269240600338e-65, 4.548404482687036e-100, 3.2897088614380661e-158, 1.0168877168055949e-174, 3.7750411685867987e-192, 1.4757650617568228e-222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
nation,"[20, 1, 9, 10, 13, 5, 15, 0, 17, 4, 23, 12, 3, 14, 11, 16, 18, 8, 7, 6, 19, 21, 2, 22, 24]","[1.0, 1.5550207380523618e-24, 6.8969616886118703e-34, 8.1599832351913504e-36, 5.3862534005128039e-62, 3.2158236074149342e-72, 2.0372511017584356e-72, 3.7871183268334678e-91, 2.4201613429624327e-112, 1.2147691055642666e-117, 1.0532174409939997e-138, 1.4752241765460171e-186, 1.3941707170453813e-190, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
among,"[10, 1, 13, 20, 9, 4, 15, 5, 0, 17, 23, 12, 3, 14, 11, 16, 18, 8, 7, 6, 19, 21, 2, 22, 24]","[1.0, 1.8699444142117695e-25, 4.6438861935305145e-43, 3.9957651508186067e-50, 5.1457813203409219e-59, 1.0637152621828892e-83, 3.6661956616605995e-102, 2.8945093136249112e-142, 9.8641214721786825e-143, 2.5180614813275484e-186, 1.4808073037563183e-229, 2.8892418857112451e-238, 1.5452716103064183e-291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
store,"[10, 1, 20, 9, 13, 4, 15, 0, 5, 17, 12, 23, 3, 14, 11, 16, 18, 8, 7, 6, 19, 21, 2, 22, 24]","[1.0, 2.9067547789717771e-29, 8.104529694618162e-58, 2.3968852779902067e-60, 3.2147189494622697e-86, 1.301862482605118e-96, 2.1276766911121739e-111, 5.1374626782918656e-158, 1.9990682434501749e-160, 2.1260955465278881e-205, 2.3361018491960992e-234, 2.9709044191538173e-267, 1.6536673605694027e-318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
join,"[5, 15, 0, 9, 17, 1, 23, 3, 20, 10, 13, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99999999999181455, 7.3779806296991642e-12, 7.9926095031850625e-13, 6.3191109263637156e-19, 5.5118541888765164e-23, 3.8900126093917949e-29, 1.464681751041164e-35, 3.6622108393269339e-47, 3.2157560943896619e-48, 1.0801421751735913e-61, 1.0024547286931702e-69, 5.248998899335582e-96, 8.6747594832715059e-133, 5.7393572137322109e-230, 8.8684043573935728e-287, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
max,"[15, 5, 17, 0, 9, 1, 23, 3, 20, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.9999999497905504, 5.020714709573229e-08, 2.2918581415666251e-12, 1.0357956110524388e-15, 3.0957304325654415e-17, 1.6062520924389706e-25, 1.3210891947224526e-30, 3.5225401072660258e-38, 1.3808757262537851e-57, 1.1971474387405568e-62, 1.1129343704325188e-81, 1.3863049059606601e-88, 1.3243187826685151e-155, 6.6835268400183174e-270, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
victoria,"[3, 23, 17, 0, 5, 15, 9, 1, 20, 10, 13, 4, 11, 12, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999659856568823, 3.4013496881404802e-06, 8.4601197588230671e-11, 2.7402723420966655e-15, 1.267797891474654e-34, 8.2483554835351241e-59, 7.0404194199645447e-76, 2.456302117660817e-92, 2.5195683205383282e-105, 4.0741031921951873e-106, 2.2986093476735793e-106, 1.2913449730335095e-118, 5.428489485975895e-171, 5.6539184451025894e-208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
univers,"[11, 3, 21, 2, 23, 14, 24, 8, 17, 7, 6, 16, 0, 19, 18, 22, 5, 12, 15, 4, 13, 9, 10, 1, 20]","[1.0, 3.8587951977822958e-45, 1.0895080983098445e-49, 1.0447181467825393e-49, 4.4279589806278994e-51, 1.4596049765933827e-51, 4.1719244972945746e-53, 1.1107230724235014e-58, 7.4128936400505645e-61, 3.7218347803467932e-62, 4.3484707743279392e-67, 2.1048607796944897e-67, 3.2142582165748242e-70, 1.3705355811510938e-86, 7.4736258302227036e-93, 8.0082371805366967e-98, 6.7185006257914066e-102, 9.3974849288313149e-120, 5.7007147593665242e-123, 8.7275573704671923e-135, 8.8600082954562793e-136, 4.331980478425946e-140, 4.0615543801491828e-151, 1.5112919604746195e-155, 9.1858424972186229e-162]"
manchest,"[3, 23, 17, 0, 5, 15, 9, 1, 13, 10, 20, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99998932056372525, 1.0679332177094732e-05, 1.0406715664144341e-10, 1.8975062590976997e-14, 1.3216562511861239e-32, 2.3263080101385436e-51, 1.5849155863645322e-76, 3.9741987166734576e-84, 1.1501238236319234e-95, 3.0462659745371086e-98, 1.0897969372905309e-99, 3.7590512551320291e-109, 7.3807997382947663e-136, 3.4017605366756809e-148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
wrote,"[5, 15, 0, 17, 23, 9, 1, 3, 10, 20, 13, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99999989244458343, 8.6129668163084313e-08, 2.1418249290181471e-08, 7.4737044668209751e-12, 1.366348824123345e-19, 2.0378302975369844e-25, 3.3722318344610718e-29, 1.9933264602294483e-29, 1.2948169178554925e-44, 5.9189313732151099e-55, 4.3429062464248008e-58, 3.7716574015006321e-95, 9.1008744931558495e-125, 3.4057978417781623e-175, 1.1239961611327751e-302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
paper,"[1, 20, 9, 15, 10, 4, 5, 0, 13, 17, 23, 12, 3, 14, 11, 16, 18, 8, 7, 6, 19, 21, 2, 22, 24]","[1.0, 4.143625399585156e-22, 1.1876120755176646e-25, 2.6295487253505233e-33, 2.9280863045800126e-36, 9.8520576937794428e-42, 4.6706715282931868e-49, 5.0143602419824845e-60, 1.880261889254844e-64, 1.0125161482932276e-85, 2.8242999242229504e-106, 1.8973025442203632e-122, 3.9926783770940389e-145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
predict,"[12, 1, 9, 4, 20, 10, 15, 13, 5, 0, 17, 23, 14, 16, 11, 18, 8, 7, 6, 19, 21, 3, 2, 22, 24]","[1.0, 2.3218844780236073e-45, 9.9252856788405159e-66, 5.0379969029485492e-69, 3.0408025069723803e-70, 1.0460017141526189e-72, 1.4743374580679414e-88, 4.5167636790619492e-111, 3.2150796686603066e-128, 2.4011395858726516e-131, 3.4844658833617605e-230, 2.7963272433895129e-249, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1960s,"[17, 23, 0, 3, 5, 15, 9, 1, 10, 20, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999444520427, 5.4145303283290293e-09, 1.398914783525343e-10, 3.4897414050750561e-13, 3.6287456883978867e-16, 1.4257465652030027e-20, 7.0379996941220243e-34, 2.5061295202554553e-49, 3.2237689553894151e-71, 2.494264397736202e-80, 7.4138152604627769e-83, 1.0503758776269571e-116, 6.1914399516028438e-135, 2.358004227253329e-176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
